Epoch_Number,mean,std,variance,skewness,kurtosis,zero_crossings,delta_power,theta_power,alpha_power,beta_power,gamma_power,delta_rel_power,theta_rel_power,alpha_rel_power,beta_rel_power,gamma_rel_power,spectral_edge_freq,spectral_entropy,wavelet_coeff_0_mean,wavelet_coeff_0_std,wavelet_coeff_0_energy,wavelet_coeff_1_mean,wavelet_coeff_1_std,wavelet_coeff_1_energy,wavelet_coeff_2_mean,wavelet_coeff_2_std,wavelet_coeff_2_energy,wavelet_coeff_3_mean,wavelet_coeff_3_std,wavelet_coeff_3_energy,wavelet_coeff_4_mean,wavelet_coeff_4_std,wavelet_coeff_4_energy,sample_entropy,hurst_exponent,Hypnogram_Stage
186,-3.3239634494769536e-07,0.00018397221719133387,3.384577669829532e-08,-1.5481341667249726,4.3897926427213285,319,4.999495176547802e-09,9.707641861753941e-09,5.917961469937435e-09,6.39642269361106e-09,1.7750931319637475e-10,0.18381152128867467,0.35691131918777896,0.21757986802741353,0.23517098118892635,0.006526310307206571,20.99609375,5.122920254646171,4.116886365950008e-06,0.0003685618137909605,3.260514224117587e-05,-4.112341176389464e-05,0.00037631202617127956,3.4392450248696784e-05,-3.1558575898969574e-06,0.00029845820584015106,4.2227361273393146e-05,1.0772961899334804e-06,0.0001355105389771649,1.729913926998675e-05,-2.0499777251653915e-08,2.960235464684853e-05,1.6456910636101272e-06,0.3168897696488931,0.6609546956142612,2
187,-8.608222652710615e-09,0.00017905735725071088,3.206153718560871e-08,-1.557182147700015,4.4680881350826285,333,5.028918642690284e-09,1.0087367484027625e-08,6.256484183285507e-09,6.920793262090381e-09,1.7795372382917595e-10,0.17662980832463077,0.35429680052464585,0.2197453728320062,0.2430777815652774,0.006250236753439844,21.484375,5.1907554170766455,-3.2621336616557963e-06,0.00035479958288246277,3.021441252710306e-05,2.249221125141186e-05,0.00036480390038290373,3.2061068472373845e-05,4.7253206212390273e-07,0.00029072106949019184,4.00619887142015e-05,1.65590764197515e-06,0.00013306297443065529,1.668140435717376e-05,-2.559763485811882e-08,2.9095090951148843e-05,1.589773898720334e-06,0.3296845069179966,0.654903138649538,2
188,1.373242872138739e-06,0.00017989504418938252,3.236222692389989e-08,-1.6023764396778668,4.663886137282479,342,4.489313278222595e-09,8.878796097020872e-09,5.7881822366552354e-09,6.11801139955946e-09,1.7724323931947167e-10,0.17638666169783027,0.3488509503327168,0.2274196695015489,0.24037877067577118,0.0069639477921329155,20.99609375,5.172114680542303,1.5150808893387011e-05,0.00035993622310041606,3.114807161037994e-05,2.8267410456326863e-06,0.00037034249215387485,3.291877247032367e-05,2.063823446270196e-06,0.00029043432382419923,3.998491265983524e-05,1.1240056728365556e-06,0.00013370673197815678,1.6841785858259408e-05,2.229895959566238e-09,2.902156345705033e-05,1.581747660571458e-06,0.308275940971068,0.644834561913384,3
189,-1.4583778710485328e-06,0.00017994083906828397,3.2378705564598066e-08,-1.6557233800635522,4.868623398256531,310,4.587689666095063e-09,9.009164961689465e-09,5.875172643954932e-09,6.081595972078049e-09,1.6876072951312893e-10,0.17835398425167934,0.3502461113647283,0.22840700341175219,0.23643204993687755,0.006560851034962491,20.99609375,5.160401940183673,-3.89776570683044e-06,0.00035846124836630584,3.084231819788059e-05,-6.295619903043151e-06,0.0003750717071638914,3.377242088275188e-05,1.2429895318457507e-05,0.000283189112704567,3.808617295386117e-05,-1.8414736610707488e-07,0.00013657798087559782,1.757167120162977e-05,5.209703749634438e-09,2.8917028213249504e-05,1.5703733608188828e-06,0.30392625663222606,0.6618911539830243,3
190,1.0782819816215857e-06,0.00017855672230678897,3.188250308094375e-08,-1.6541743184229623,4.836133808741014,304,5.0600257839107095e-09,9.555564601175162e-09,6.043948180856687e-09,6.387550587942788e-09,1.9099779193821677e-10,0.1857702339365859,0.350816289711577,0.22189326999646025,0.23450804752358706,0.00701215883178986,20.99609375,5.173850944490354,1.9887196689790483e-05,0.00037831835942966837,3.4444867601696206e-05,-3.3903420198293435e-05,0.0003544975357556983,3.0436306741921117e-05,6.1825967248267925e-06,0.00028045576267917696,3.73007945187326e-05,-2.2692095913979424e-06,0.0001406183166555028,1.8631497994307526e-05,-1.9785404840958273e-08,2.8244631398964426e-05,1.4981925181434993e-06,0.30544025167739025,0.6606498455539227,2
191,-5.181371182594298e-07,0.00018219964825781933,3.319671182527309e-08,-1.5841410227290849,4.549137715777096,310,4.7415971707756785e-09,8.626364234326339e-09,5.8608620446467784e-09,6.021578875090143e-09,1.8011730369445697e-10,0.18645301944422482,0.33921305424870035,0.23046568179719024,0.236785522397814,0.0070827221120705235,20.99609375,5.138664118883276,3.0101211355757887e-06,0.00036861541827739203,3.261273298105621e-05,-1.0867054908542953e-06,0.0003701476499327081,3.288251128308732e-05,-1.0261334018179347e-05,0.0002825464602554653,3.789051586271607e-05,-3.028402875539265e-06,0.00014564690588800776,1.9991305258440608e-05,-1.3273135554468718e-08,2.9013993516972588e-05,1.5809229284486648e-06,0.30120216689416146,0.6671100823947885,2
192,-1.4968016066982913e-07,0.0001787917962887172,3.1966506420146155e-08,-1.5432202608553882,4.21649863723609,302,5.293647696454128e-09,9.405693383459582e-09,6.19214061531137e-09,6.616984133879663e-09,1.915530678284703e-10,0.19110628466178448,0.3395554861697559,0.22354283000135167,0.23888013067789848,0.006915268489209514,20.99609375,5.197428789858417,9.240842095797047e-06,0.0003630153219033531,3.164772410381629e-05,6.485717884556493e-06,0.0003691475678364896,3.271487793025769e-05,2.3739837348325763e-06,0.00028265184134387573,3.787150942736809e-05,6.185780275737313e-07,0.0001347477658051163,1.710421713260836e-05,-1.7013430225854e-08,2.9085842718865736e-05,1.588762714839751e-06,0.34056678639679205,0.6619158660897305,3
193,-3.476108476662918e-07,0.00018015778687713522,3.245682817246727e-08,-1.6437234536301863,4.782982511498215,327,4.659348009412595e-09,9.10581329054589e-09,6.063890244175905e-09,6.3091044211183386e-09,1.8293434836566327e-10,0.17701956696686963,0.3459512194232543,0.23038142310687185,0.2396976852381393,0.006950105264864883,20.99609375,5.164574712491269,5.808373328262884e-06,0.0003607752930559547,3.1246211827279315e-05,2.900509372171733e-06,0.0003535565294640408,3.0002551795506038e-05,-6.762098281751119e-07,0.00030108106679613484,4.296822610430158e-05,1.6562742758859699e-06,0.00013423338586889718,1.6976107108979504e-05,2.405818484873782e-08,2.857072036260177e-05,1.5329863114867132e-06,0.28998625652097815,0.6551708856670295,3
194,5.814586454010099e-07,0.00018367171640922914,3.373529940871229e-08,-1.625157467175033,4.493325738302661,318,5.473461060129179e-09,9.807483903645635e-09,6.152104743517296e-09,6.4346142265711296e-09,1.8560132524066168e-10,0.19510958918954793,0.3496022232372002,0.21930084383032034,0.22937131086667195,0.006616032876259563,20.99609375,5.141631565006214,-3.1943350528497864e-06,0.0003800689454664894,3.4671025700265396e-05,4.216028247373055e-06,0.0003712617979610087,3.3084743404661625e-05,-1.0089184238585244e-05,0.0002957791604543596,4.1516287010503126e-05,-9.9290111842252e-07,0.00013918784119993906,1.8250535013079652e-05,-2.37713009721349e-08,2.9049906090667868e-05,1.5848397096106764e-06,0.3172284572190053,0.6676603378977732,3
195,-9.472300417329704e-07,0.00017942887798640323,3.219472225545958e-08,-1.6500671191163545,4.836151568321897,319,4.692857701410862e-09,9.698755676098371e-09,5.864411408732214e-09,6.2157094268394764e-09,1.8078072539420398e-10,0.17607560533195052,0.36389645399269277,0.2200321966714836,0.2332128671980062,0.006782876805866899,20.99609375,5.1438047054905685,-2.093928637378589e-05,0.00037042336438951784,3.30364614238783e-05,2.3977161007980383e-05,0.00034894750905720677,2.9361424398535682e-05,1.5805215674068586e-05,0.00030271210176256844,4.3553215741711315e-05,5.629049366138128e-07,0.00013609376386266618,1.744756331766687e-05,3.159045094636099e-08,2.8932922353024944e-05,1.572101958436706e-06,0.3047716761112009,0.6748464707678657,2
196,4.778800338782784e-07,0.00018105457918520714,3.278076064393244e-08,-1.6245632848720517,4.67829493871011,323,5.055356119448103e-09,9.977421338542505e-09,6.265724006863913e-09,6.571123630872599e-09,1.9382032545589156e-10,0.18014025161829167,0.3555308761557585,0.22326994824856333,0.23415241900100214,0.006906504976384367,20.99609375,5.15960169988389,1.1733594703235404e-05,0.000373308374909159,3.3479236805274475e-05,-1.3910417966066843e-05,0.000362310523960885,3.1550979720192405e-05,-1.889719175179318e-06,0.00030472333063770316,4.4015582775637106e-05,5.811707442081278e-07,0.0001363082666932515,1.750262501130806e-05,-1.3535535803117532e-08,2.9197939141362098e-05,1.6010322469625923e-06,0.31017413378606123,0.659174073179027,3
197,4.2707388593969754e-07,0.00018083441241977698,3.2701084715205997e-08,-1.6159528557278822,4.647890663543712,304,4.988701499353793e-09,9.316308076432853e-09,6.338517343544526e-09,6.578798888419454e-09,1.9043298240313114e-10,0.18198465676302739,0.3398529913661637,0.23122507997338904,0.23999039785745527,0.006946874039964622,20.99609375,5.156958283857861,-2.618209964767106e-05,0.00040566203291277325,3.965932494933229e-05,-3.65625980020894e-06,0.00036902653479566115,3.268654838856478e-05,1.3634173864214846e-05,0.00029406203599374113,4.107606819041863e-05,1.6074243097005188e-07,0.00013955247801458804,1.8345374600569004e-05,3.180028734411622e-08,2.8673740376760403e-05,1.5440623002931094e-06,0.3193774314114783,0.6558019417489073,2
198,-8.912768762422066e-07,0.00018062013848721433,3.262363442714048e-08,-1.629545074459025,4.611318921345331,334,4.807036729942958e-09,8.899244584889878e-09,6.119739310411068e-09,6.426890160746061e-09,1.7790601718789398e-10,0.18187242436506892,0.3366995674465836,0.2315380321381242,0.24315896888867003,0.00673100716155332,20.99609375,5.1681703588720085,-3.2535668160784106e-05,0.00040958957998894654,4.0517326497165674e-05,-4.814379359466978e-06,0.00037175975407759484,3.317483832010815e-05,1.178348124997785e-06,0.0002975822331778208,4.197581607950883e-05,3.3084711606797386e-06,0.000132130743043014,1.6456249442685884e-05,-4.483365887473057e-08,2.9062191869896043e-05,1.5861832259058058e-06,0.3059213102319379,0.6642030100941494,2
199,3.374855701015103e-07,0.00018347872291102102,3.366444176105923e-08,-1.536929790849784,4.0977201696324,338,5.172545673708825e-09,8.660362648893752e-09,5.445926472449091e-09,5.601180812839094e-09,1.7274954091597454e-10,0.20646605845643323,0.34568490134536084,0.21737825905051764,0.2235753530426512,0.006895428105037044,20.99609375,5.122667260809696,1.1453933443400383e-05,0.0003848723573664975,3.5581901773480985e-05,2.0430780848324404e-05,0.0003660956512551617,3.2266426241763164e-05,-5.342069416993857e-07,0.0002941505166793201,4.1012760812049814e-05,-1.2607373838397648e-06,0.00013970124351547788,1.8385981338407594e-05,1.7215549261599388e-08,2.912187864806992e-05,1.5927019630271923e-06,0.353026242193783,0.6608387454061665,3
200,1.0207443773302477e-06,0.00018004157978766632,3.241497045243862e-08,-1.7481688509098243,5.182218126016281,303,4.906381169247638e-09,9.373625355043241e-09,6.386424640811212e-09,6.581774705415159e-09,1.9064038248172143e-10,0.17881149681034375,0.34161878632264786,0.2327512090678083,0.2398706798648939,0.006947827934306279,20.99609375,5.167341068760797,-2.3784651056738623e-06,0.00036201843081470306,3.145512032299172e-05,3.7077871882785828e-06,0.00034741701836993685,2.897095976133375e-05,-8.108682959301211e-06,0.000296251072194459,4.163163259644228e-05,-4.915301335423284e-07,0.00013971359409150447,1.8387962437239265e-05,8.866486065485968e-09,2.9079958233153528e-05,1.5881195248793614e-06,0.27746539793567815,0.663305486581861,3
201,-6.007875572523631e-09,0.00018184780322888313,3.3068623539170596e-08,-1.6151755415684346,4.636539587428833,323,4.797234035805228e-09,8.786245570056941e-09,6.0470717985036154e-09,6.26929196956847e-09,1.8388469564528036e-10,0.1839167324167921,0.33684776756678453,0.23183310998998208,0.2403526042306854,0.007049785795755865,20.99609375,5.174562892094206,-3.8939330150399996e-06,0.0003595755887642029,3.103434401986771e-05,-1.4067545883833214e-05,0.00038031930069450397,3.4761759918708066e-05,-7.183106581320136e-06,0.0002823859766903497,3.7822089067621115e-05,-1.7518592036220858e-06,0.00014193710739983124,1.8980557202573914e-05,1.4563325576912649e-08,2.916453322532108e-05,1.5973708550209782e-06,0.3397115609575011,0.6611616325857491,2
202,-5.175129413226865e-09,0.0001820375345648814,3.313766399046039e-08,-1.5867131768540097,4.636238708604679,310,4.759686820398677e-09,9.063514927442412e-09,6.238304361868443e-09,6.396726406765171e-09,1.7637811567417597e-10,0.17870307496267931,0.3402908738790587,0.2342179672917237,0.24016594404590635,0.00662213982063179,20.99609375,5.153542383406126,3.1585525203092956e-06,0.0003626374172054231,3.156380947474648e-05,8.011207864044069e-06,0.00037400850738696784,3.358717033182444e-05,-1.903847872333575e-05,0.00028752983515516634,3.935900227404016e-05,-7.746056052076814e-07,0.00014004099373050524,1.8474579302416512e-05,1.6410161626087937e-09,2.9484551867908733e-05,1.63261826930026e-06,0.31853438813825186,0.6470144992137548,3
203,1.4602204425488615e-07,0.00018078310793879913,3.26825321160115e-08,-1.6080578949970756,4.637737223648354,334,4.861458216451691e-09,8.985441970903898e-09,6.361507019460714e-09,6.474867822614735e-09,1.8617506473633487e-10,0.1809288317927646,0.3344110854302297,0.23675612999767437,0.24097507764106618,0.006928875138265239,20.99609375,5.170413449788586,-3.410754134716837e-05,0.0004350766355082396,4.570920075406042e-05,-1.7399053674457561e-06,0.0003666865970310832,3.227090105110167e-05,-1.111361013476424e-05,0.00029852439292849003,4.22999142886832e-05,2.990343687821851e-06,0.00013297993173277015,1.666643334388014e-05,-8.520364883854392e-09,2.8667217463683933e-05,1.5433581089893008e-06,0.2947560269188109,0.6575238793965231,3
204,-5.71483890484007e-07,0.00018158924594089505,3.297465424138287e-08,-1.5730661020959542,4.6005847915949225,323,4.664859667051754e-09,9.249149564168176e-09,6.305608846258086e-09,6.516773491585192e-09,1.9400198171447136e-10,0.17321914209148442,0.34344650577529656,0.23414469730524962,0.24198582465190172,0.007203830176067705,20.99609375,5.1672820874229775,-4.6049616981993964e-05,0.0004867254853596148,5.736534367745781e-05,-1.1427014027354745e-05,0.00038206176052210287,3.506442372067921e-05,-1.2002264881440235e-05,0.000301002927820211,4.301399121942749e-05,1.9477862261435e-06,0.0001361228066762156,1.745828605121472e-05,-1.4231802931911339e-08,2.9270531092654873e-05,1.6090031544357654e-06,0.3300058453224324,0.6477726094975064,2
205,1.5489644056602068e-07,0.00018058562307309483,3.261116726069788e-08,-1.47953557681848,4.219816690151166,318,4.709821992400314e-09,8.816768582742992e-09,5.680726602631529e-09,6.174835709602056e-09,1.82769845711405e-10,0.1842298543818582,0.34487757599719165,0.22220785339120347,0.24153547319781485,0.007149243031931746,20.99609375,5.152920671356759,1.4179945630559314e-06,0.00035804552062627856,3.076766533178969e-05,-1.854672905347376e-05,0.00035889014629727367,3.099506838428675e-05,-1.9525099244277303e-05,0.00029924280382390763,4.262562795678306e-05,1.5909273862546985e-06,0.00013728235127747425,1.7755734470931396e-05,-2.092361975764284e-08,2.9099188409798722e-05,1.5902212969370232e-06,0.3405365377907924,0.6616871929625714,3
206,7.250347306373458e-08,0.0001795745101661459,3.2247004701411234e-08,-1.5589643411970142,4.596455980343174,350,4.6317250191060835e-09,9.944107399685541e-09,6.294355422502502e-09,6.667008815306498e-09,1.9845558431637489e-10,0.16699535236720106,0.35853158646889527,0.2269409555552748,0.24037685349511986,0.007155252113509105,20.99609375,5.1813829405858085,1.0019328625981669e-05,0.00035788004401075515,3.076284308334131e-05,4.589968555484196e-05,0.00036530126813129744,3.253243143176818e-05,-1.551473978306436e-05,0.00028310070757462075,3.81033042276191e-05,-1.1501879787892173e-06,0.0001417347339835978,1.8924834400300092e-05,2.557586897974635e-09,2.9555245246686614e-05,1.640456527833854e-06,0.31880715766454676,0.6388078378288804,3
207,-9.48533495588511e-07,0.00018437579290835532,3.399443301058473e-08,-1.5385041409618134,4.316707376575851,328,5.220520379169512e-09,9.61466771315966e-09,6.060420295347311e-09,6.296801564126618e-09,1.665817295853254e-10,0.19081552565845797,0.35142624498476144,0.22151475339166277,0.23015473806405518,0.006088737901062574,20.99609375,5.1489709863676945,6.941773066252505e-06,0.0003832568399214866,3.526415845437776e-05,-1.1340362895937235e-05,0.00035302735416895464,2.9941659989314573e-05,1.9400598700185298e-05,0.0003127232358512356,4.653362539334556e-05,2.1403951079481018e-06,0.00013526692199959127,1.724022163271086e-05,-3.067234991494077e-08,2.857790066018604e-05,1.533757617546768e-06,0.305013871950317,0.6626659117573374,2
208,1.3038080608579334e-07,0.0001816923746015013,3.301211898833228e-08,-1.6200582620328225,4.730190692240584,341,5.238884299500751e-09,9.493425249124299e-09,6.560677659312949e-09,6.733643820892932e-09,1.9008260841646353e-10,0.18566599806240994,0.3364468793627522,0.2325103392144344,0.2386402579499621,0.006736525410441331,20.99609375,5.168083292326179,3.629117199236268e-06,0.0003722960413445121,3.326820309418571e-05,2.1549044476124064e-05,0.00038288671500807324,3.5295983483401793e-05,-2.116060323231234e-06,0.0002858018065678413,3.87197092652996e-05,1.4484617737199574e-06,0.00013662873701652333,1.7586678250666287e-05,-2.809533850294936e-08,2.9189571640924315e-05,1.600115874262096e-06,0.323720703568894,0.6623969025664077,3
209,5.632444612879823e-07,0.0001820294453336501,3.313471896847632e-08,-1.6325489557016755,4.649384141977964,302,5.352488560863565e-09,9.546884861481915e-09,6.6108322813228085e-09,6.6908832717484e-09,2.0142757505202216e-10,0.18845120823546305,0.33612813303067574,0.232755159901974,0.23557360700272117,0.0070918918291660365,20.99609375,5.160720484083919,4.48675749913098e-06,0.00042613395166316736,4.3586466180701436e-05,1.0940074387615014e-05,0.00037392965742877424,3.358633774377768e-05,-1.195673303989216e-05,0.0002901662596054806,3.997688587557224e-05,2.022873244054155e-06,0.0001323065045938785,1.6493575189918843e-05,3.6766738886836736e-08,2.9232719099558387e-05,1.604850942928442e-06,0.3093502155348392,0.6789265265072724,3
210,-3.4582518678807325e-08,0.00018222414733082306,3.3205639870445514e-08,-1.6044439395748036,4.729679730013705,310,4.983543184754304e-09,9.536077263757968e-09,6.423400228170407e-09,6.591835690310711e-09,1.923407632296407e-10,0.17973483440640212,0.34392503573192085,0.23166424640768365,0.2377389845555474,0.006936898898446054,20.99609375,5.187595560716459,-9.200281095884133e-06,0.0003874492820648218,3.6048381922749385e-05,1.2671666911990888e-06,0.00037630262073604694,3.398526434021771e-05,-3.721383905307381e-06,0.0002958684005453012,4.14996286320782e-05,-3.7668913246471605e-07,0.00014108211827856606,1.8749856245094968e-05,-1.2220650828309522e-08,2.873108489378049e-05,1.5502427796366692e-06,0.3182064005242206,0.6447236391966198,2
211,-2.7185552292376726e-07,0.00018253907032851242,3.3320512196397606e-08,-1.5080354214181229,4.273045810645585,340,4.830660184965941e-09,9.545202430576384e-09,6.4001207906481796e-09,6.692814601481267e-09,2.0144502438809997e-10,0.1745796081143538,0.3449627247406871,0.23129976788540452,0.24187769488423716,0.007280204375317469,20.99609375,5.174752894354108,1.3417931307501599e-05,0.0003846316962057914,3.554917982561209e-05,4.799543957746935e-06,0.0003793847537238778,3.454939847527915e-05,2.2009498755232497e-06,0.00029101845337043563,4.014618099729315e-05,-1.8133747858706272e-06,0.00014793988179678837,2.0619906130820365e-05,-3.1054774573622593e-08,3.0338146077799274e-05,1.7285188469097193e-06,0.3261163332304739,0.650160870059331,3
212,-3.2228520165567345e-07,0.00018294588867708933,3.346919818384996e-08,-1.6203653057985805,4.451974627855138,338,5.190025105327847e-09,8.891177379259662e-09,6.370273190204092e-09,6.781072365464455e-09,1.8928372653701802e-10,0.18926617118309344,0.3242371791525095,0.23230662504166774,0.24728735932499257,0.0069026652977367585,20.99609375,5.1537779092771565,-2.5727773277753668e-05,0.00040682776007373503,3.9880978724266567e-05,1.060202929638181e-05,0.0003505664773929861,2.952222194326281e-05,-7.860063927480059e-06,0.00030151981260902877,4.312261357234502e-05,-1.6989509138645337e-07,0.0001383286133782971,1.8025013763181215e-05,1.605050382538772e-08,2.9351988465345986e-05,1.6179711518693595e-06,0.32857338769051714,0.6632605949914578,3
213,4.144737867736131e-07,0.0001820363308332635,3.313722574323737e-08,-1.565708014311417,4.481131318341658,313,4.972713766731636e-09,9.110365572523347e-09,6.273453750621941e-09,6.6798849248316235e-09,1.979592904116783e-10,0.1825895892907651,0.3345171240911957,0.23035054851217376,0.24527400975588912,0.007268728349976291,20.99609375,5.158333704699623,-1.3490163791180348e-06,0.0003635715786244176,3.1724667030874135e-05,3.275978213599431e-06,0.00038068190700074915,3.478306712423593e-05,-1.7895450325139843e-05,0.000293360901202222,4.0944530245350204e-05,4.255109028531459e-06,0.00012803525325822012,1.5459286372016265e-05,-1.490300018597164e-08,2.9431052212669318e-05,1.6266992920023615e-06,0.31580078991358085,0.6613579582259551,2
214,8.734442501978332e-07,0.00018360808786625324,3.3711929929901765e-08,-1.5194335124664413,4.095648924816491,336,5.180244222114198e-09,9.250093163947915e-09,6.073237808928696e-09,6.5971753180639685e-09,1.8479488410159496e-10,0.18985305760661356,0.3390107483397395,0.22258077383205369,0.24178279092605232,0.006772629295540993,20.99609375,5.134036392448116,1.0229889490321686e-05,0.00037820200610098073,3.435393793386972e-05,1.547651937479622e-05,0.00036371730250806043,3.1807151710967616e-05,8.564174952495013e-06,0.00029513405062197185,4.1322112688416915e-05,1.081513755056064e-06,0.0001392077592233314,1.825593164578435e-05,-4.938861151772246e-09,2.9356258808240648e-05,1.6184415366332439e-06,0.35227772676177277,0.6677477195527107,3
215,-8.944968137028244e-07,0.00018750378170941164,3.5157668155330685e-08,-1.634241897709394,4.636592837684862,320,5.163036704725284e-09,1.0304304484688713e-08,6.76731418293953e-09,7.292168688572263e-09,2.087481901667209e-10,0.1736316577709578,0.34653123194258095,0.22758311579797805,0.24523384406379944,0.007020150424683732,21.484375,5.194052922125798,-4.952547377391187e-07,0.0003683776516095643,3.256856147583187e-05,-9.705379184620136e-06,0.0003803528433574101,3.474299516044411e-05,-3.0884746949586025e-06,0.0003037363633051816,4.373376029108457e-05,2.090457460535236e-06,0.0001430686669285286,1.9285578687892726e-05,2.6179562149140492e-08,3.037985317211408e-05,1.7332741162336694e-06,0.27734461024849993,0.6758256977689303,2
216,-5.284076512911462e-07,0.00018960006647003694,3.594818520544243e-08,-1.5951320875114627,4.631464424470857,307,5.1642371473884744e-09,9.67022003280152e-09,6.589326811860908e-09,7.001421134422396e-09,1.9663532217318353e-10,0.18042994672736667,0.33786157288354324,0.23022023421881363,0.24461813163218474,0.006870114538091569,20.99609375,5.174725721273353,4.539009343269622e-06,0.00037762149847502213,3.422846369192145e-05,2.039977123995386e-05,0.00037929881396795784,3.462809782659406e-05,-2.6439691320221493e-06,0.00030461001582658454,4.398447559714086e-05,-4.419072057228033e-07,0.00014942153991270147,2.103202634329354e-05,2.1262327744726958e-08,3.05659589875852e-05,1.7545746491227304e-06,0.29726817654583715,0.6650421773475869,2
217,1.6097609491936802e-07,0.00019175956560194593,3.677173099984701e-08,-1.572335066789634,4.599908112117966,331,5.679397308890289e-09,1.025801712658408e-08,7.072017314199434e-09,7.555155544769262e-09,1.9782969428785073e-10,0.18462129653111464,0.3334594004866998,0.22989147168735477,0.24559694212379068,0.006430889171040136,20.99609375,5.19368925883218,8.177111549925867e-07,0.0003780211387809456,3.429615600402622e-05,-2.4128376696629103e-05,0.0003816040116157231,3.508891205837456e-05,-9.447590337594075e-07,0.00032243245324218835,4.9278736670395324e-05,1.4228379799937926e-06,0.0001430428720401275,1.9276417022260074e-05,-1.620962781554133e-08,3.07379058610245e-05,1.7743703063707406e-06,0.2930231245534449,0.6488163642166052,2
218,1.1611212354843407e-06,0.00018582109351998355,3.452947879696248e-08,-1.493392502105566,4.2568265219506785,328,4.803647916251158e-09,9.125601627126927e-09,6.169025796864959e-09,6.527580618844353e-09,2.0218177982822073e-10,0.17905327117097308,0.34015166207589287,0.22994696283420052,0.24331189192326655,0.0075362119956669206,20.99609375,5.157814516193241,1.7220949793298112e-07,0.0003667454080340968,3.228053375284976e-05,9.447395546723478e-07,0.00036914500773017574,3.2704543023585046e-05,-2.288579872559828e-06,0.0003013111304453142,4.303618295590338e-05,3.7263490861698534e-08,0.00014576222694012955,2.0014323756029e-05,8.443181252880351e-09,3.077271305814478e-05,1.7783907677824084e-06,0.3542880937236692,0.6572873803219417,3
219,1.2652432090501688e-07,0.00019119148496465592,3.6554183922990256e-08,-1.553930282874053,4.4471819221908735,323,4.742483189198284e-09,9.705362293464953e-09,6.624390030409304e-09,7.152284738946679e-09,2.133188074872623e-10,0.16676665126610313,0.34128339615244246,0.23294280611644563,0.2515059151991277,0.007501231265881011,20.99609375,5.193420751403196,-4.641713609593719e-06,0.00036855458843371364,3.2604967238586616e-05,1.5992447402764307e-05,0.0003978639882007765,3.8052362755429876e-05,4.2607810583977875e-06,0.0003041153520858708,4.384703897240233e-05,-5.871452526241856e-07,0.00014954326509796927,2.1066447968918055e-05,1.6154402769403264e-08,3.159369211491607e-05,1.8745475644588229e-06,0.279880681919213,0.6607795132178262,3
220,-7.935232111050521e-08,0.0001858910181158898,3.455547061616207e-08,-1.5545081945692016,4.570038280839525,344,4.534419218710462e-09,9.231674641009115e-09,6.46939263226679e-09,7.0371026800950765e-09,2.2234543978537917e-10,0.16491834887846596,0.3357591051343952,0.23529398136755697,0.255941786348452,0.008086778271129795,21.484375,5.203789285226876,2.971735427982612e-06,0.00035404091737056213,3.008491257217035e-05,-3.6531050972804326e-05,0.00037329513981954597,3.376410698353729e-05,-4.946802795869123e-06,0.00030888186832023944,4.5234995252144e-05,1.4651481985073415e-06,0.00014227879676407068,1.907116931313855e-05,1.7596553106550066e-08,3.0630616090804285e-05,1.7620052393694475e-06,0.3104519751961019,0.6339717532783886,3
221,-1.4812395520225876e-06,0.00018469117404252172,3.411082976920505e-08,-1.5981944370953074,4.542465433366127,351,4.693733104617135e-09,9.237650237219346e-09,5.90664822209124e-09,6.7339425459802075e-09,1.9708290723542e-10,0.175341742580293,0.34508687516722764,0.2206520841697384,0.2515569577840444,0.007362340298696545,21.484375,5.191131951798117,-4.652707009739432e-05,0.00045309802191049954,4.979102057065329e-05,-3.0095587736432553e-05,0.00037893657488318757,3.4679681324496697e-05,9.170243639418579e-06,0.0002917130023218675,4.0375589749628946e-05,-2.0104126496313948e-06,0.00015051156710321452,2.1343622722615785e-05,-1.9465854311970503e-08,3.068017260809297e-05,1.7677113892015377e-06,0.31659383503182514,0.6631203958594973,3
222,3.0853008959945043e-07,0.00018560006097598347,3.4447382634288784e-08,-1.6109121739427068,4.701755470278834,346,5.054104814339473e-09,1.056296882929933e-08,6.720782653291092e-09,7.137974566217969e-09,2.153037892515938e-10,0.1702226901568085,0.3557617097818016,0.22635654487350346,0.2404076048215665,0.007251450366319841,20.99609375,5.173909266000221,-4.9431587904887865e-06,0.0003664896699316238,3.2241387116500455e-05,1.0748924867348213e-05,0.00037188888942904454,3.322005251197728e-05,-7.144103742014623e-06,0.00030564125393243335,4.4303649189418096e-05,-1.9742040014694555e-07,0.00014365118981021852,1.9438832516800888e-05,-7.719365896128307e-09,2.9980109696569263e-05,1.6879596154990262e-06,0.34250478432178816,0.6576784637015594,3
223,-3.2186898224716117e-07,0.00018234060955378298,3.324809789244514e-08,-1.6187244550221305,4.7207339392610494,337,4.838624900582051e-09,9.699533786449764e-09,6.358695798266173e-09,6.721935197853881e-09,1.9760089436861338e-10,0.17394869715743544,0.348698504193723,0.22859528739163176,0.2416537537147663,0.007103757542443426,20.99609375,5.15794591394277,-1.4923956131229553e-06,0.0003727474772126576,3.3346298163136015e-05,-3.0402272435270494e-05,0.00034728764884091464,2.916792220960292e-05,8.537523449159792e-06,0.0003099472636970044,4.557045270487513e-05,8.707756388112379e-07,0.00013614769866534794,1.746181076416269e-05,-7.199719825554714e-10,2.937145041047022e-05,1.620116983298707e-06,0.30658228690510364,0.6523454848385206,3
