timestamp,sleep_stage,slow_delta,delta,theta,alpha,beta,gamma,theta_to_alpha,delta_to_beta,theta_to_beta,slow_delta_to_gamma,spectral_entropy,spectral_edge_95,spectral_edge_50,variance,skewness,kurtosis,zero_crossings,hjorth_activity,hjorth_mobility,hjorth_complexity,spindle_density
6900,3.0,17.11759548487442,0.3928889549279375,0.11936908108998417,0.05326428578551717,0.05755453264534993,0.8223471989449597,2.2410716547659537,6.826377295678349,2.074017033917674,20.81553327445402,4.28197567904125,21.5,1.5,11.222823617588677,0.10274077534677685,0.3925888283045653,527.0,11.222823617588677,0.42374520003573385,3.4175468158735964,0.0
6930,3.0,14.530028563741933,0.5306782586630575,0.0947404163134117,0.07719447108266715,0.05550595730675662,1.2995481649368181,1.2272953617374922,9.56074418671183,1.7068513166472499,11.180831118583647,4.345969709134663,23.0,2.0,15.453366719288715,0.02770051279531954,1.2665707517326004,602.0,15.453366719288715,0.44018909814477036,3.287340127014853,0.0
6960,3.0,12.691196209893391,0.44362343239216195,0.11225990325631896,0.07264377542758776,0.0684373477223374,0.9746782517313116,1.5453478648668848,6.482183298184609,1.6403310033015914,13.020908372632764,4.639094378780577,27.5,2.0,10.450575356259794,0.8221858199166577,8.145873855899179,680.0,10.450575356259794,0.48664489912717634,3.010592191187551,0.0
6990,3.0,8.030263488562007,0.47735384984575263,0.15739173313914964,0.12655605822647267,0.0682415137332188,1.2447644530556816,1.2436523019325616,6.995065374707968,2.3063927589621356,6.45123137008289,4.862489611837291,25.0,3.0,12.56163443944932,0.01201838892898548,1.8387278380135301,633.0,12.56163443944932,0.4894335807679263,2.839066224768055,4.0
7020,2.0,21.311252023832026,0.4722934278130709,0.07244284127700079,0.04159800871506329,0.04905812468436033,1.1570905447756947,1.7414978147245317,9.62722139984317,1.4766736751700416,18.417964020371002,4.074317084224583,25.5,1.5,13.206273172430771,0.3636467718999941,3.0858132722064635,696.0,13.206273172430771,0.44876603330673587,3.362032648611816,0.0
7050,3.0,56.011816703133775,0.4118834493411829,0.0620977206276382,0.06143769825688895,0.033348920708469294,1.1337021439443136,1.010742954060987,12.350728017031773,1.8620608795433284,49.40611341116456,3.796220694147759,13.5,1.0,26.41546391907609,0.44482612112752107,1.266657781569081,466.0,26.41546391907609,0.3371445296242836,4.0323140164069455,0.0
7080,3.0,24.714752262738646,0.299616690252367,0.07663776843757353,0.05308593398669352,0.06151954534865815,1.014998114797433,1.4436548946078032,4.870268278880654,1.2457466647513196,24.34955484152412,4.0591207485171745,24.5,1.0,11.558267410265902,0.1835071509013786,0.3311960738187696,662.0,11.558267410265902,0.4548796312347022,3.2727676800854972,0.0
7110,3.0,60.82648439817801,0.3637649898754974,0.0584065550702988,0.054780763201166004,0.02260492802073245,0.9161442720675574,1.066187319350663,16.092287023821598,2.5837974363216776,66.39400173759226,3.5083766039062536,12.0,1.0,25.345282134597063,0.271957538216407,2.004759974974162,479.0,25.345282134597063,0.3010930620370356,4.41791060145291,0.0
7140,3.0,28.48109531466939,0.4518840593831959,0.06366962250672864,0.05420882913238748,0.03796195387849202,1.1315183828124509,1.1745249533001414,11.903603824339763,1.6771956129629029,25.170687232991302,3.910313511876102,21.0,1.5,16.15097764253442,-0.4301734800984734,6.017092592263655,674.0,16.15097764253442,0.4109479016432624,3.586688175355647,0.0
7170,3.0,55.057578179453365,0.2570962485676662,0.05874697130416592,0.03749217228149314,0.03259108607822866,0.8971202657089551,1.5669129774975707,7.888544982572802,1.8025472106445568,61.37145740410469,3.345660021375244,13.5,1.0,20.031133100323842,0.1242511665848591,0.25246919837338266,419.0,20.031133100323842,0.34535016495767334,4.172953959171314,0.0
7200,2.0,26.681552633151995,0.36298466073727537,0.10200638459734938,0.09039341364281693,0.048047352698970244,0.8922959709987941,1.1284714282259247,7.554727583028517,2.123038603883003,29.902132809470952,4.226877240292076,15.5,1.5,15.405000099324564,0.008788457416781194,0.7651831681721695,528.0,15.405000099324564,0.3938979376479979,3.394008649171364,2.0
7230,3.0,81.44565704401508,0.42603794209099316,0.04610003514076486,0.03054984479178665,0.015717549743308926,0.6047997654904812,1.509010453377923,27.105875218015505,2.9330293774745924,134.66549042805536,3.296308564074247,9.5,1.0,34.0026243135073,0.20198212025802115,2.0854439368240696,359.0,34.0026243135073,0.23815765163600677,5.244663363175816,0.0
7260,3.0,143.46675435764357,0.30567308158784884,0.03763299903065098,0.02531245376754415,0.025645907838107704,1.2238779304019247,1.4867384796286298,11.918980740024889,1.4674075594281413,117.22309127578303,2.8753299995412904,10.0,1.0,46.60972074852744,0.27144897423903724,1.3214045651990656,351.0,46.60972074852744,0.242884676547293,4.863329404808199,0.0
7290,3.0,87.23305656571497,0.23756025599557656,0.029442865258566823,0.03778670801641019,0.01965071720543252,0.45109785539673575,0.7791857720227948,12.089139215773155,1.4983099573217031,193.379453044964,2.725192360460823,10.0,0.5,28.220908822077543,0.07253053773983724,2.344163535783756,329.0,28.220908822077543,0.22715182551938778,4.985302560821454,0.0
7320,3.0,68.9541535238963,0.282309959488816,0.03918562405224179,0.03287147066186867,0.019899853172964683,0.17384488559870587,1.1920861239901432,14.186534796121615,1.9691413655099586,396.6418295640986,2.9073302007178676,8.5,1.0,24.855917043243434,-0.027721321798439336,2.9687625240824698,295.0,24.855917043243434,0.19298894915349196,5.058615986927523,0.0
7350,3.0,46.3935839338436,0.4050151256683418,0.05041083438880866,0.04685683315143689,0.024639651890653792,0.3594502012678508,1.0758480886831798,16.43753440385811,2.0459231571311314,129.06818178790158,3.383478221144549,12.0,1.0,20.81974828822709,0.08657330436649996,3.488393509272311,389.0,20.81974828822709,0.252704763321875,4.362663176774785,0.0
7380,3.0,34.556427663578404,0.2901685359035769,0.06758412336157213,0.05816295317860631,0.029122143141296207,0.18915939810590887,1.1619788828840834,9.963845534300441,2.3207125598537703,182.68417002448967,3.3763048363333503,11.5,1.0,14.579736553659545,0.40485381846398394,1.8083309262327374,341.0,14.579736553659545,0.2488408856983457,4.152095148949073,0.0
7410,3.0,33.675424823710436,0.31242538685725435,0.10061814494070358,0.08760699387816565,0.03122392522359808,0.1674885778764804,1.1485172642613874,10.005961281488476,3.22246944340624,201.06102296981297,3.668683880877373,12.0,1.0,17.743144823806418,0.03618255679594931,0.27190447832988296,311.0,17.743144823806418,0.25800773717519604,3.580055140455784,0.0
7440,2.0,37.34770725202812,0.3718196700149251,0.07269003992109135,0.06513382485533387,0.027847269307797982,0.1690498672395007,1.1160106147791025,13.352105223988518,2.610311234269501,220.9271609602816,3.6150705118018784,12.0,1.0,16.373578962303096,0.048840677254314804,0.5000589654858847,316.0,16.373578962303096,0.24839278549205782,3.736612347553098,0.0
7470,2.0,74.31308755026312,0.30972703059731327,0.054925685200009254,0.04400697945186083,0.012134432206835747,0.18141402204793827,1.2481130466843777,25.524641392201897,4.526432243409654,409.6325447746414,3.144947120298804,9.0,1.0,28.763406395279397,-0.1696048146354897,0.4767198376048589,264.0,28.763406395279397,0.19712824757344558,4.578338444511364,0.0
7500,2.0,28.591051123418445,0.4312479069185599,0.0802661317638769,0.07345420378185892,0.025168500507385557,0.14842051618215493,1.0927370746644454,17.13442987073342,3.1891503324163875,192.63543773871132,3.6399928633921514,10.5,1.0,19.895935051413076,0.2464574701187239,0.7842318870673339,293.0,19.895935051413076,0.2226890267100425,4.007910378172428,0.0
7530,2.0,121.21101101158803,0.3280309672064143,0.03546481021667574,0.0187083208544745,0.005703871963208197,0.1442794079094495,1.8956704073865307,57.51022626267072,6.217672914521761,840.1130326487712,2.7668445016087633,5.5,1.0,39.66526079912624,0.04537625413088713,0.6649044191270508,213.0,39.66526079912624,0.14854444347651857,6.177488015490314,0.0
7560,2.0,22.15968333073443,0.5246157212160897,0.09123328714993983,0.07228150888343911,0.021237658061059643,0.12450721391043335,1.2621940044917455,24.702145579120298,4.295826163225511,177.9791115467214,3.9471085147916463,11.0,2.0,17.28585380594809,0.3745108987840416,1.3379126312089236,309.0,17.28585380594809,0.24232504956103146,3.419645854150821,2.0
7590,2.0,55.579903526971705,0.36963260991318714,0.06346167013283768,0.0504690861206635,0.01460356550493462,0.135848270815303,1.2574364826020112,25.31112075098979,4.345628477338602,409.1322116394398,3.3051730322694084,9.0,1.0,22.842497739543603,0.4042692162475362,1.9595735447448357,301.0,22.842497739543603,0.20880077412374795,4.266389703174482,0.0
7620,3.0,45.79134375228977,0.45272874950469566,0.052436432336334764,0.03589260528019469,0.015055172458286506,0.13490387316372146,1.4609257791564336,30.07130942737524,3.482951289880902,339.4368348696185,3.367312542975835,8.5,1.0,22.867147120958116,0.07886284291252064,-0.05908259181884956,226.0,22.867147120958116,0.19374990862139474,4.657728410531003,0.0
7650,0.0,19.227787598239082,0.5821172286756403,0.08979798235074513,0.0574190924039075,0.016436938049546348,0.11288968782862793,1.5639045932146856,35.41518662870145,5.463181893907684,170.32368457246014,3.754526836579744,10.0,1.5,16.21661342962983,0.30782345213867385,1.9511914928747949,314.0,16.21661342962983,0.2299279106143499,3.769661735734445,0.0
7680,0.0,8.16262518171617,0.42331697521316,0.19622832139497134,0.13246987213809622,0.0773146338314773,0.16295944458422956,1.4813052826636088,5.475250340377218,2.538048900515876,50.08991775550711,4.7316589173780255,15.5,3.0,10.970668194237621,0.06279742470614533,4.131044051659066,552.0,10.970668194237621,0.3596008282942966,2.40629591415187,0.0
7710,0.0,4.245729906439297,0.3218543802132161,0.2476754695272771,0.1466564439493031,0.10744764088329847,0.17884149514775063,1.6888140940207372,2.99545320451335,2.3050805721001852,23.740183454391563,4.907397589729042,17.0,3.5,6.05350383737044,-0.26631792486684747,1.529852421773648,508.0,6.05350383737044,0.41626522008852446,2.349588033879757,2.0
7740,0.0,1.1089794984802015,0.3275964297403837,0.27083782914251814,0.2134464724846214,0.12557477329969247,0.16946538921419774,1.2688793868721542,2.60877580042124,2.1567853320793526,6.543988143939499,5.238658422622604,21.0,5.0,4.555313237712573,-0.05808165653421369,0.1600158577882489,586.0,4.555313237712573,0.48247401466319145,2.0357655860054606,0.0
7770,0.0,1.845016105123696,0.318926192178364,0.24120454731695687,0.1745798165267254,0.15539316748175516,0.16547078548029412,1.3816290571738576,2.0523823365952736,1.5522210610501406,11.15010180590705,5.266612973033891,21.0,5.0,4.39383853799544,-0.1209814036371377,0.7902751201762905,585.0,4.39383853799544,0.4755771949249296,2.1249366125932405,0.0
7800,0.0,2.5813549481970464,0.3165509075075838,0.21456692859345902,0.15082572132239294,0.1496956639164837,0.1745526108414206,1.4226149671522348,2.114629770914884,1.4333543335257257,14.788406396644174,5.166140290238713,21.0,4.5,4.106166168289024,-0.05784282854673009,0.7904870815682852,580.0,4.106166168289024,0.473580867455951,2.2285642696543144,0.0
7830,0.0,1.2483975868512263,0.3299660373991713,0.2797896322494889,0.14117203675863,0.14607885733337383,0.18938292078931926,1.9819054726373633,2.25882132025416,1.9153328369570062,6.591922761508283,5.233997754233548,22.5,5.0,3.373135430793758,0.026242867259770274,0.49798891614955165,615.0,3.373135430793758,0.4915646145185879,2.2050517702520076,0.0
7860,0.0,3.64979052813261,0.27454821991344636,0.2546872827068599,0.11612179018319023,0.14309034773399185,0.5230362344238676,2.1932772677199823,1.91870537916443,1.779905400546692,6.97808351930933,5.276331985280373,27.5,5.0,4.7300279746615095,0.3582405373418923,4.486561675179331,610.0,4.7300279746615095,0.5536228611775346,2.3604972267710878,0.0
7890,0.0,1.3578258925175182,0.32484851442464563,0.2905249284125953,0.11036728572999424,0.14604039387389595,0.17663247023865716,2.632346410161324,2.224374406210938,1.9893463766390345,7.6872949232616214,5.2738436859380915,22.5,5.0,2.8779466172611055,-0.04709213716444128,0.14107917848567553,612.0,2.8779466172611055,0.49804410584799563,2.213999343954271,0.0
7920,0.0,2.598494217824456,0.3410670849868774,0.25779725290122424,0.1333913624558649,0.12359889281907545,0.21229951397061383,1.9326382769094992,2.7594671537388398,2.0857569757351513,12.239755843059347,5.1749176671701225,21.5,4.5,4.416782576100573,-0.13927361657905266,0.36844765824422376,576.0,4.416782576100573,0.4654137461333482,2.2868868989938256,0.0
7950,0.0,1.6474233578512625,0.3274429457688306,0.2326513058852992,0.1763046291589965,0.15478325845101137,0.23504808771476568,1.3195983961819835,2.1154932971012297,1.5030779698325336,7.008877941391921,5.338009555004569,23.0,5.5,4.039056417145008,0.01528989726104485,0.5485446185252845,617.0,4.039056417145008,0.5120633534791161,2.129125226288287,0.0
7980,0.0,9.993801355763559,0.39911890581681264,0.1135551347899084,0.04914478834959092,0.0664827652907669,0.15893219850256396,2.310624149475949,6.003343935067386,1.708038681709674,62.88091049916637,4.201066759405772,19.0,1.5,5.4204870903113145,-0.4645746625341994,5.398594536201603,541.0,5.4204870903113145,0.3675380333090159,3.011709296919678,0.0
8010,0.0,4.268704583123296,0.40151324720188347,0.13490851151248504,0.09705452340284015,0.08825663234848252,0.1865005901156894,1.39002806642864,4.549383275673696,1.528593465590773,22.888423989363815,4.6511675387289575,21.5,2.5,3.6013268977448343,0.3248043358860255,1.187191989216343,577.0,3.6013268977448343,0.41913319492187434,2.7045978697000734,0.0
8040,5.0,6.575089581624684,0.16907985238988707,0.09797562647507864,0.11002908736838782,0.37607946989451485,3.0486501192215227,0.8904520505997024,0.4495854358552423,0.2605184125097051,2.1567216060490306,5.9261461649809135,36.0,15.0,19.70658211102078,-0.923235207208981,21.820306349114837,613.0,19.70658211102078,1.0197615394782613,1.3191061315473758,6.0
8070,5.0,25.668297101998885,0.16835559956549898,0.06850141198733706,0.06420411760769948,0.2895660051380719,13.826366166342451,1.0669317566949372,0.5814066450397739,0.23656579422860347,1.856474564104748,5.658802836203755,39.0,14.5,31.00047223755902,0.12575598698022122,8.94544314233344,1022.0,31.00047223755902,0.9296342685913916,1.5006023099443584,0.0
8100,0.0,2.029862683957075,0.2692070607706333,0.16400775484194774,0.1090694742635873,0.2754669297942787,1.9841036882747478,1.5036998751709776,0.9772754245572869,0.5953809227181173,1.0230628045552448,6.14621917874798,47.0,9.0,5.44432697434118,-0.12497381408345704,0.970765318991512,1047.0,5.44432697434118,0.8609505303265289,1.7506576023841687,0.0
8130,0.0,1.796039544395936,0.39888599709124045,0.2148705690697827,0.13133559273962853,0.1348846287480911,0.28167404741784347,1.6360421769771922,2.9572383508510227,1.5929952215820684,6.376304669254844,5.265153204625189,24.5,4.5,4.044796438776819,0.06003812092480077,0.6498322079457144,628.0,4.044796438776819,0.5184640042401397,2.33367454733662,0.0
8160,5.0,13.557167458001171,0.23800715377537948,0.06531448810676967,0.09756644596489675,0.22890496643833785,6.723791669107634,0.6694359670439063,1.039764044777052,0.28533451729996934,2.0162979647462542,5.555113305621655,39.0,7.0,16.584204115268054,0.3753467670250261,9.615332625850185,583.0,16.584204115268054,0.879622995775699,1.5931453617588538,2.0
8190,4.0,21.621802114720396,0.12080344467123183,0.06694535438479673,0.12133415353092974,0.35766793394940505,20.7706205223386,0.5517436965289226,0.33775307542122274,0.18717180946424888,1.0409800752636285,6.1555870865273485,40.5,16.0,34.966159835838525,-0.2107564260293047,4.053257070386499,1180.0,34.966159835838525,0.9741368923158062,1.4338754468759387,4.0
8220,3.0,1.7275441013964357,0.22215138998983733,0.13647937185711503,0.1089696624224342,0.23809996033411132,3.6722493867251895,1.2524529196136258,0.9330173330269377,0.5732019932404764,0.4704321301255546,6.510484878713403,53.0,15.0,4.799389619802348,-0.032108550792853886,0.5633590348760031,1251.0,4.799389619802348,1.0863955773676648,1.5020672373070556,0.0
8250,3.0,4.63771095336684,0.44311119452968567,0.1349967263484902,0.07536034721708178,0.08792890682382135,0.23913334459865768,1.791349580040043,5.0394257191301435,1.5352940371570305,19.39382798835947,4.55576397927156,21.0,2.0,4.40972748679802,0.16770334949238822,2.186626577726127,556.0,4.40972748679802,0.4314943934781384,2.94321178802364,0.0
8280,3.0,3.6441868149011665,0.42482508878307057,0.1928084207133251,0.1487211650452349,0.12036576806999175,0.29520113348603605,1.2964423769202769,3.5294510688943466,1.6018542796702988,12.344758878912204,4.942352391807676,18.5,3.5,8.073792217094601,0.7854757237834997,6.810429818350199,608.0,8.073792217094601,0.42686525670895475,2.3775077870221697,0.0
8310,3.0,1.268071413756291,0.5151132128700957,0.21506606496531247,0.09831464322503286,0.0967881147457287,0.19000541087955994,2.1875283060513873,5.322070940177657,2.2220296936139756,6.67387000832679,4.793794294779123,18.5,3.5,5.0934611733837665,-0.23957716387171665,3.8129858773702967,516.0,5.0934611733837665,0.43135942608290806,2.6654895092742885,0.0
8340,3.0,4.59065155824663,0.3201188147951929,0.1835636853314586,0.10831835178855938,0.156227487239768,0.4823745133226055,1.6946683760664847,2.049055645979464,1.1749768787125698,9.516778831606276,5.263923033307679,25.0,4.0,5.508710059229861,0.0912391090390656,1.311817629201891,609.0,5.508710059229861,0.551560935248809,2.311753009574239,0.0
8370,3.0,4.655928541901509,0.5437484752464523,0.12931283208102734,0.1005081265730587,0.0873496816887232,0.20867568573100106,1.2865908109763866,6.224962297702942,1.4804041592001476,22.31179221172982,4.704073800817222,17.5,3.0,7.542086139907569,1.1409342072248267,8.559096477695723,554.0,7.542086139907569,0.38008360420948195,2.641498317287501,0.0
8400,3.0,1.3954298889199537,0.39796424713396866,0.27764927918101145,0.1372462769641211,0.11293067346062853,0.2136749355152755,2.0230004435330855,3.523969484308977,2.4585816294318903,6.530620378575629,5.056711730628687,19.5,4.0,4.977301964087588,0.301119987815738,2.048840168220539,553.0,4.977301964087588,0.44095030595771495,2.3670894497665786,0.0
8430,3.0,3.789458126022483,0.36417256049732305,0.1720930517300679,0.10915924144233534,0.16180912511226006,0.3049318929617484,1.5765321327700474,2.2506305514850977,1.0635559125955707,12.427227890049275,5.075073833716864,22.0,3.5,5.089244769194669,-0.211191184933601,2.8990508156394634,566.0,5.089244769194669,0.49012630712488825,2.384497197654326,0.0
8460,0.0,4.478920666034845,0.47341979006513235,0.19273583514749545,0.08420575056388234,0.08761139369693208,0.2019368446707241,2.2888678486792218,5.403632679147822,2.199894637067389,22.179809093878536,4.629566954443736,17.0,3.0,7.126074984835678,0.788416511338774,7.566546465855261,558.0,7.126074984835678,0.401785720564733,2.815118519805616,0.0
8490,5.0,2.2850015150749687,0.21891961442988206,0.25304679500644256,0.15947872267491991,0.2116402724305237,1.4771332311515621,1.5867119497541562,1.0343948810471961,1.1956457629514945,1.5469163286908838,6.047015795123327,45.5,8.0,7.038674180165064,-0.3870208538119028,6.28449393347873,805.0,7.038674180165064,0.8381589611593819,1.781286575632962,0.0
8520,4.0,24.331952451832166,0.07475815038872015,0.05131875130658755,0.10995087381660995,0.39174043334866593,19.812394266533783,0.4667425507849071,0.19083593120453116,0.13100192611672837,1.2281177188569183,5.879758439991057,38.0,14.0,30.02584185788623,0.057189463043327136,10.161055373114745,1061.0,30.02584185788623,0.9442898025405224,1.4646584987123406,4.0
8550,3.0,4.914253369265623,0.2403957696542182,0.10682071965239798,0.1193269916880087,0.22560431046751725,1.9558834723996497,0.8951932679881774,1.0655637259380104,0.47348705097395044,2.5125491566146985,5.7909317784132215,45.0,7.0,5.557806321794148,0.005134623771498485,0.5251018417599549,1006.0,5.557806321794148,0.8204550182271574,1.8437396631423377,0.0
8580,3.0,5.926643266576455,0.3916058297521769,0.11800336585375912,0.10176959420915598,0.13102067324436506,1.5081104550373174,1.1595149491037777,2.988885799811467,0.9006469202806789,3.929846946148794,5.291198946979195,38.5,3.0,6.494167041207464,-0.1959290405132462,1.4678624009586345,764.0,6.494167041207464,0.6448817113615363,2.291161320281256,0.0
8610,3.0,9.581189513907812,0.3684063860196016,0.10755711110268056,0.08806966572382763,0.12587597254197544,1.0059758038174618,1.2212730707572503,2.926741129155352,0.8544689580397177,9.52427431812657,4.8674690274262895,29.5,2.0,7.630104986480214,-0.06023383104994499,3.156785962357824,711.0,7.630104986480214,0.5442726608804539,2.5450710491157165,0.0
8640,3.0,9.101206792159257,0.4199787256952124,0.08338119032122529,0.0962127057873821,0.10350475114762862,1.0505501901042629,0.8666338778887729,4.057579203145272,0.8055783854785823,8.663276516460076,4.729030543564449,30.0,2.0,7.868402906233831,0.7143175557137691,1.9478012096654789,703.0,7.868402906233831,0.536656532442027,2.672308134057762,0.0
8670,3.0,43.427366414728986,0.4144570839028169,0.08232615402137762,0.04732749874613802,0.028958300463469377,0.2295628040976359,1.7394993650788364,14.312203314958154,2.8429207757703576,189.1742286670334,3.662990675250908,12.5,1.0,19.041294788900117,0.532575602425476,5.2918111491122986,430.0,19.041294788900117,0.273014739449784,3.774647554035739,0.0
8700,3.0,11.369894557752312,0.3927237252233455,0.1039027535406354,0.08479149756929504,0.07492036711512715,1.1600108991115836,1.2253911832652908,5.241882018616987,1.3868425574739702,9.801541145415106,4.60472106847617,31.0,2.0,8.547536609412814,0.16058206487033289,5.398678331771585,607.0,8.547536609412814,0.512679034978669,2.825040901310034,0.0
8730,3.0,8.424637341302823,0.5416266646947684,0.09637084984992364,0.06813871725511468,0.06396584213558104,0.47160596634252927,1.4143331974602857,8.46743584685187,1.506598625587764,17.86372086182982,4.129513513574991,17.0,1.5,9.178734407791977,-0.31170564105934917,4.962042513730518,502.0,9.178734407791977,0.3822300465708774,3.4433064198423433,0.0
8760,3.0,10.23707062946902,0.4599856319830098,0.11150294022165641,0.08139257676650907,0.058916599609443523,0.30504377596213544,1.369939921398235,7.807402922281623,1.8925555947836832,33.55934928953867,4.266513379211076,14.5,1.5,8.697432058517593,0.14761818828495493,0.9534183636942641,450.0,8.697432058517593,0.35011967874578387,3.4892917380657016,0.0
8790,3.0,52.8847012399641,0.34029231410621613,0.059183749381007275,0.0612588693858992,0.015363254011984214,0.13999492472055725,0.966125394956699,22.149755111702508,3.852292576236413,377.76156034049575,3.315299135622678,11.0,1.0,22.406246172724586,0.1970998473752333,2.210634298084856,333.0,22.406246172724586,0.21596344416936178,4.007778375401472,0.0
8820,3.0,8.517898339537522,0.45122149826852975,0.1620225822688827,0.10421010649450851,0.0939705423631312,2.943128315468562,1.554768416582153,4.801733467887947,1.724184815704697,2.894164788697638,5.232526052974423,41.0,3.5,13.714674640146104,0.3876517771855573,3.189928061641326,817.0,13.714674640146104,0.6310717135241605,2.4452528163648934,0.0
8850,3.0,36.746271650092815,0.25768296209056274,0.0486287348668797,0.038214137571365554,0.06430362002418469,1.9071724317442613,1.2725325744724312,4.007285468337848,0.7562363494844266,19.26740919517103,3.68040881228188,29.5,1.0,14.71488724616745,0.024268527511960306,3.9624261008114656,810.0,14.71488724616745,0.49558582831509707,3.1574276158734262,0.0
8880,3.0,30.201231188832573,0.33659803656581544,0.06695255735713358,0.05394755736215809,0.035891726450432725,0.3023081015078689,1.2410674482555304,9.378151174062062,1.865403645224435,99.90215620488833,3.50855090688638,12.5,1.0,13.781361395010338,0.7457995943567838,5.879289849306051,435.0,13.781361395010338,0.28299248680417716,4.159036758443356,0.0
8910,3.0,9.11298957629887,0.432860988313237,0.12655327862838736,0.15310082725853716,0.06413394447779659,0.7608316731752339,0.8266008805609556,6.7493273932001445,1.9732651664320593,11.977668512496601,4.507656754090563,18.5,2.0,15.445230824296377,0.9594679551844914,4.782123467568026,621.0,15.445230824296377,0.37494949840325353,3.5601626322348165,0.0
8940,3.0,21.857586871986342,0.35617014931862595,0.07789352992359469,0.07750322939479644,0.06033603035120061,1.121040575223287,1.0050359259862278,5.903108759964036,1.2909952721084101,19.49758764590927,4.192382756967469,24.0,1.0,16.099178785960135,-0.026096857868334194,3.827191720386848,623.0,16.099178785960135,0.39265895820532914,3.6812125236150885,0.0
8970,3.0,64.66897714690883,0.28749969673424824,0.053013707416373755,0.03651115558075386,0.02956624068237022,1.007228835038615,1.451986566073164,9.72391789047746,1.7930486321977592,64.20485086490706,3.190631221551971,12.0,1.0,28.109523076288944,0.4798048999372629,1.3411153631486243,455.0,28.109523076288944,0.2982708029976901,4.800286685624046,0.0
9000,3.0,42.08520705033064,0.37119573925668714,0.05652685848084654,0.04942543057057399,0.03669107600242057,1.1265779462826855,1.143679636717495,10.116785324606363,1.5406159927112546,37.356675750187975,3.7923613819289606,16.0,1.0,19.442247207937662,0.7029210150415197,7.18874415963997,735.0,19.442247207937662,0.38256816397643795,3.8545712599333335,0.0
9030,3.0,32.44407880336473,0.2508411731825373,0.06451287079233185,0.07292627883547473,0.04839347719345766,0.786994551776252,0.8846313266082924,5.183367423072089,1.3330902123890689,41.22529022089886,3.706099972595608,19.5,1.0,12.662405587535945,0.19454672563019243,1.0481769280342945,571.0,12.662405587535945,0.4099236873256976,3.492112141878507,0.0
9060,3.0,95.99741366117634,0.30415654571207873,0.04336385221468333,0.03329076719131574,0.019369230042507173,1.269444036200815,1.3025789392198805,15.703078802559602,2.238801032262904,75.62161931999357,3.157627540334381,10.5,1.0,33.22106618656251,0.5018970788470366,1.9497250424158752,490.0,33.22106618656251,0.2996536598997225,4.819187085273809,0.0
9090,5.0,69.39183804093447,0.3139501744168245,0.04111011425534305,0.038950981500358216,0.034061710616844126,2.9573233263089334,1.0554320500018888,9.217099456369766,1.2069304068968065,23.46440695924741,3.4837423905525986,24.0,1.0,27.473791854162226,0.7333921065588983,5.188571814341691,728.0,27.473791854162226,0.4326441666613279,3.6121530314881762,0.0
9120,5.0,94.44436019657215,0.21689425062719853,0.032473257792631924,0.07960589099434759,0.1834338427854034,24.392521662705306,0.4079253103865179,1.18241131152911,0.17702980703811172,3.871857182383267,5.02600521317911,38.0,2.0,50.20894905705056,0.09660499799773956,3.108348489472469,948.0,50.20894905705056,0.7685750164492198,1.8820536668009076,6.0
9150,5.0,79.11575649045969,0.223774239341215,0.024096031324423457,0.06473013480289705,0.17969488918819002,13.541848584014115,0.37225368675025605,1.2453010786866587,0.13409413830971453,5.842315840340294,4.498478344892406,33.5,1.0,37.685968502120346,-0.026262032787548465,1.8383639843498303,733.0,37.685968502120346,0.6718434763315001,2.0071646813184616,6.0
9180,5.0,21.8075010502505,0.2644817821829999,0.0361126239943695,0.04054506138708295,0.08778083508389617,1.6901729000183603,0.8906787351346758,3.012978652149981,0.41139531150341835,12.902526746656129,3.952532856238801,35.0,1.0,8.59166537906829,0.5220344052385973,11.05997634034414,999.0,8.59166537906829,0.5875057494929263,2.60611489185457,0.0
9210,4.0,64.47505705480262,0.19892132307411978,0.028869165557931876,0.053746415562032905,0.1216522023733266,4.568373924143349,0.5371365747013851,1.635164174523171,0.23730902519243322,14.11334932822547,3.82075368702506,30.5,1.0,22.463655708695004,0.5024332097492947,8.224749929550518,919.0,22.463655708695004,0.5711506179519527,2.4576079366890453,0.0
9240,3.0,1.8016625664477446,0.29631751196710143,0.1279750146659094,0.11994329962881356,0.24670738335188594,0.9290902984103345,1.0669625986093694,1.2010889497184605,0.5187320011391945,1.9391684202670685,5.93473731021706,42.5,7.0,3.1567107032715955,0.1453630344436536,0.33465280368256556,973.0,3.1567107032715955,0.8046041453522559,1.8097309654351412,0.0
9270,3.0,1.7865323749174786,0.25533613580899184,0.16343117329801654,0.20410486470137237,0.22364676838618897,1.1652865118142208,0.8007215973659948,1.1416938310601743,0.7307558006472381,1.5331271379626068,5.861085083292915,39.0,8.0,4.975425420188446,-0.02791878226630632,1.1244799657703881,927.0,4.975425420188446,0.7199701555699747,1.9481610195570531,0.0
9300,5.0,25.311907650900547,0.29895854844843067,0.0791626758103579,0.06518108192514922,0.0722371245177063,1.0566255803098983,1.2145038632380034,4.138572104535365,1.0958724663651394,23.955418191826535,4.1057400735113765,27.0,1.0,14.592444945763475,0.7655086639902249,3.808278998730704,694.0,14.592444945763475,0.5205403388456666,2.8967588701378557,0.0
