timestamp,sleep_stage,abs_power_slow_delta,abs_power_delta,abs_power_theta,abs_power_alpha,abs_power_beta,abs_power_gamma,rel_power_slow_delta,rel_power_delta,rel_power_theta,rel_power_alpha,rel_power_beta,rel_power_gamma,ratio_slow_delta_to_delta,ratio_delta_to_theta,ratio_theta_to_alpha,ratio_alpha_to_beta,ratio_delta_to_beta,ratio_theta_to_beta,ratio_slow_delta_to_gamma,ratio_delta_to_gamma,spectral_spectral_entropy,spectral_spectral_edge_50,spectral_spectral_edge_95,time_variance,time_skewness,time_kurtosis,time_zero_crossings,time_hjorth_activity,time_hjorth_mobility,time_hjorth_complexity,time_spindle_density
6225.0,3.0,25.841072418703437,4.873946493674863,3.1194910730434287,4.03146176903695,2.547743751966298,1.2142216548193743,0.6207627420645166,0.11708354595606797,0.07493744071343697,0.09684510076541204,0.061202738490204356,0.029168432010361917,5.301878560158253,1.5624171954316626,0.7737865944618012,1.5823654815235288,1.9130442336368965,1.224413197172371,21.282005895718697,4.014050049204977,3.0382714866828047,0.75,20.75,9.905404930854,0.0015583687783585487,3.836243889473569,732.0,9.905404930854,0.4417797234199927,3.0960033021514803,0.0
6255.0,3.0,5.787208268917774,10.374761933626674,3.647899933008183,2.7464860136218068,1.8063202364043935,1.1139379685958533,0.22715766657469783,0.4072268704701977,0.14318621314022542,0.10780419939008726,0.07090110998631982,0.04372394043847194,0.5578160063706614,2.844036877071594,1.3282062660369627,1.520486765368266,5.743589494243835,2.019520049261935,5.195269783014191,9.313590366053294,3.8918910325909635,2.5,27.5,6.33204478293394,0.2741428634112462,2.564570353142548,655.0,6.33204478293394,0.4890794416459223,2.9212024455355805,0.0
6285.0,3.0,4.827804166908757,11.84050939536395,4.242391744926573,4.4519509218042055,1.7842061159320473,0.8867402282803433,0.17221490367853692,0.4223684545873073,0.15133237812894867,0.15880766341667873,0.063645266828343,0.03163133336018543,0.4077361881709471,2.7909985939522857,0.9529286866244252,2.4951998997206895,6.636290106266666,2.377747563359643,5.444440223183379,13.35285015431293,4.029602550125381,3.0,22.25,8.135047260400906,0.06897583085442258,1.79136237246047,594.0,8.135047260400906,0.4416934039441345,2.9289629698975284,0.0
6315.0,3.0,14.643730075042926,12.849660606048461,4.872413290200273,7.006583518376525,2.5246726541090516,1.4488862991276883,0.33783389859376073,0.2964443427939444,0.11240758802251999,0.16164333907452139,0.05824472323922004,0.03342610827603348,1.1396199887206373,2.6372271481216187,0.6954050112086161,2.7752443496765324,5.089634327296225,1.929918828121002,10.10688698129632,8.868646637695326,3.7820506266850265,2.0,21.25,11.174696083060429,0.17157327727398985,2.2967435327271595,641.0,11.174696083060429,0.4683266016555882,2.8419674939083,2.0
6345.0,3.0,16.93510208810069,27.352101960989152,5.474996033627541,4.1588265846724175,1.8980972692969655,1.4498140835721385,0.29571182343402097,0.4776079827307665,0.09560149398423905,0.07261923703214526,0.03314357372273104,0.025315889096097194,0.6191517607016972,4.9958213289091695,1.3164761554795985,2.1910502963811207,14.41027412134629,2.8844654707116106,11.680878451123117,18.86593754953105,3.282241248844625,1.25,16.25,14.64651187402772,0.7424635892199573,3.6873643371726796,557.0,14.64651187402772,0.37086841920359276,3.7797512168018645,0.0
6375.0,3.0,36.05013464336752,17.610017139862833,7.512168039175989,6.166392916289999,1.888025638063182,0.6386959801867291,0.515993852685227,0.2520562178128359,0.10752338561005603,0.08826099734506146,0.02702374436573539,0.00914180218108424,2.047137964537132,2.3441990445091347,1.2182434919463174,3.2660535914592477,9.327212927571908,3.97884853220765,56.443340424944545,27.5718302344054,3.1928812209310573,1.0,12.5,15.973914901990238,0.12334672088832822,2.540813333095943,511.0,15.973914901990238,0.3052434131082576,3.7931000358144153,0.0
6405.0,3.0,33.28132067965751,32.90275533585367,5.619076834606865,7.150561253939105,3.7514744067960595,1.8065018151580452,0.39380730111150186,0.3893278575890319,0.06648875218245882,0.08461032108522724,0.04439000559951432,0.021375762432265952,1.01150558182251,5.855544656842218,0.7858231871565107,1.906066916195604,8.770619699649544,1.4978315790393584,18.42307624523672,18.21351911077585,3.233150895451434,1.0,18.0,21.15933662384795,0.19357837788959498,1.2655516752782763,425.0,21.15933662384795,0.3612717849515845,3.5231696442466087,0.0
6435.0,3.0,50.77219162019555,17.917783688586823,4.373001560658654,3.4955570727681415,1.6789898675185952,0.9066591676269611,0.6415151399657868,0.2263941961939715,0.05525360672318631,0.044166948741745364,0.02121431802510362,0.011455790350206543,2.8336200783723493,4.097365033978708,1.2510170680951176,2.081940540669304,10.671764037504653,2.604543151210987,55.99920392078968,19.762424874065502,2.6429160726719827,0.75,11.0,21.83608744679673,0.32921986202853143,2.6332598462072276,458.0,21.83608744679673,0.25717091755539534,5.206527490854284,0.0
6465.0,3.0,40.24323452292781,19.898271393871543,4.8701306529755195,5.197296876017473,2.223733163443239,1.1795141700085645,0.5466926002859962,0.27031221169149366,0.06615930409099784,0.07060376178235593,0.03020876626535493,0.016023355883801542,2.022448770857556,4.085777736025553,0.937050695594215,2.3371944805357106,8.948138077037152,2.1900697137670866,34.11848330675311,16.869887533474966,2.9198020159154576,0.75,14.0,18.006557214445344,0.44241032869770747,2.062282100870597,445.0,18.006557214445344,0.32419154829276753,4.139753544981651,0.0
6495.0,2.0,57.41271335190942,35.27930039310041,5.121946241321686,5.2256361714337265,1.9158584049092604,1.0532825371598151,0.5415847308683687,0.3327961577343944,0.04831626506877509,0.049294391334107256,0.018072646249006723,0.009935808745347854,1.6273767538478432,6.887870104491378,0.9801574532155751,2.7275690926691776,18.414356875674162,2.6734471753912987,54.50836914212252,33.49462195099319,2.7450031167535953,0.75,11.25,25.412700728276544,0.7194980737254062,3.829928525291373,460.0,25.412700728276544,0.2605554648977956,5.022574508141794,0.0
6525.0,3.0,48.75394313712971,38.73500002491039,6.758787785085193,6.272027239310194,1.9695896895228096,0.8056546057048727,0.47198743371717783,0.37499394060023955,0.06543189527765399,0.06071956134009096,0.019067618395889475,0.0077995506689483044,1.2586534944017114,5.731057292524393,1.0776081683154126,3.1844334240556122,19.66653269409042,3.431571469273658,60.51469548594349,48.07891588506837,2.8806539545683694,1.0,11.75,26.64873022476278,0.3818503930103333,3.137104608994365,397.0,26.64873022476278,0.2567708503195882,4.7343638787428315,0.0
6555.0,3.0,59.66456766054312,20.045698032198498,3.5817554861731,3.953399503469908,1.4897020727688939,0.7181685678249513,0.6669913066151953,0.22409122946434534,0.04004051089904426,0.04419512624969644,0.016653407054528627,0.008028419717190111,2.9764275389367327,5.596612641209775,0.9059938118924701,2.6538188913548217,13.4561791899733,2.4043434935116212,83.0787788902202,27.91224641050188,2.4078438114622167,0.75,9.5,21.04677021246712,0.10710065066848269,1.0532761404687943,369.0,21.04677021246712,0.24285793808036632,5.29638160771546,2.0
6585.0,2.0,43.723457429703394,17.762615848338864,4.409334096051038,4.950220975747134,1.7708699501638798,0.6962837061409191,0.5963961021972731,0.24228538819942702,0.06014413824428922,0.06752193601563498,0.024154995918930507,0.009497439424445182,2.4615438290608647,4.0284123318856855,0.8907348010452132,2.7953611020445033,10.030446248010495,2.489925415129438,62.79546259348308,25.510601051165306,2.857561028297873,0.75,11.75,18.50974517351969,0.032140420281617774,1.145653674981637,381.0,18.50974517351969,0.27282497676656864,4.412245687521228,0.0
6615.0,2.0,92.34763995333243,38.18378970138705,5.52016815996991,4.660457340484421,1.7836766602370828,1.42018173229858,0.6416777524934262,0.2653201356271749,0.03835689899671813,0.03238319672646511,0.012393880678426695,0.009868135477789095,2.418503785907243,6.91714248446074,1.1844691961664178,2.6128375417569676,21.40734952161733,3.09482558286472,65.0252272977517,26.886551791436936,2.380757630832961,0.75,8.75,35.409725250015065,0.45179643812540654,1.442024406428808,379.0,35.409725250015065,0.24288233498382122,5.729816200381758,0.0
6645.0,2.0,49.921308173899966,22.849660179678114,5.784019244549542,5.1944413334780135,2.0711176172703762,1.262908412405606,0.5732582405704458,0.2623880757812992,0.06641926697925787,0.05964900377215771,0.023783135593221705,0.01450227730361767,2.1847724553068053,3.9504813544344617,1.1135016978939327,2.5080378293885643,11.032526587596463,2.792704381460143,39.52884285160177,18.09288777667136,2.9140838204665713,0.75,13.25,22.888111326080065,0.28763093065729933,0.5549164065176315,384.0,22.888111326080065,0.2901402664570528,4.552479742487111,0.0
6675.0,3.0,56.066300407775095,33.77686466984297,5.990671294265337,4.686846498139421,1.8533602749933664,0.9632867874366593,0.5425561164046256,0.3268602420047184,0.05797199616228889,0.04535482483632015,0.017935050926947967,0.009321769665098937,1.6599024496689543,5.638243697599061,1.2781880730499042,2.5288372482804578,18.224662049660797,3.2323296095053866,58.203124067702845,35.06418348809496,2.7856626581337625,0.75,10.5,27.664818709374543,0.2287473785991735,1.0474123527302321,388.0,27.664818709374543,0.2530476863024315,5.062517688775119,0.0
6705.0,2.0,109.61270026995749,28.6797910768914,5.733056285022901,6.703833396958751,2.4912340773618307,1.840801589389443,0.7068986122134449,0.18495762316679887,0.036972809917492855,0.04323340738024976,0.016066111934554594,0.011871435387458915,3.8219490503156135,5.002530875427571,0.8551907461689352,2.6909688887159433,11.51228274225902,2.3012916918927058,59.54617862990829,15.580055580485407,2.471612800757902,0.75,10.5,35.70002117438312,0.2977756555992493,0.8371570626992666,369.0,35.70002117438312,0.2722438258480584,5.251233792450693,0.0
6735.0,5.0,50.74225641710288,25.881539693104195,5.678550052955493,5.567652039681817,2.076698349399294,1.366708841886615,0.5556933968028821,0.28343636491699475,0.06218747431930202,0.06097299750951693,0.02274253534227282,0.014967231109031314,1.9605578732406888,4.557772574211608,1.0199182729777814,2.681011443488755,12.462830578810067,2.7344125613258323,37.12733455601646,18.937127570992672,2.913240188868607,0.75,12.25,22.000326669108333,0.29554847439425586,1.6596875359021457,462.0,22.000326669108333,0.30285615321225673,4.557349964120069,0.0
6765.0,5.0,78.61237295820814,71.97194408364867,10.964985147160382,12.334560823499103,13.238929421131369,10.129665453936127,0.3985368486663428,0.36487222949924514,0.05558858563582229,0.06253184855384006,0.06711667658243514,0.05135381106231451,1.0922641309609822,6.5637976811697705,0.8889643744900605,0.9316886910597225,5.436387021463135,0.8282380544740842,7.760609006774783,7.105066244312315,3.3819420140721483,1.25,31.0,48.718762675372865,-0.15400547843561402,2.4474827097524123,691.0,48.718762675372865,0.5047130694598123,2.949057227461325,4.0
6795.0,3.0,56.853604941808555,55.49355088591621,5.238759776313219,25.519163381746388,27.867845261710368,18.229075711418304,0.30049156432889107,0.2933031939301231,0.027688712473709923,0.13487787331681544,0.1472914941055704,0.09634716184489021,1.0245083263564427,10.592879470398344,0.20528728539901606,0.915720721928847,1.9913111460383932,0.18798582118913687,3.118841889821369,3.0442328379190293,4.065270064334051,1.75,36.75,54.901754354354516,0.46374374189363665,4.154428150828301,749.0,54.901754354354516,0.666636548557967,2.1207013537357287,0.0
6825.0,3.0,12.697734994778083,10.826141222205665,3.708375780288439,3.030780266594288,1.5233277391236142,0.6396917036471758,0.39159053682070677,0.33387170661883786,0.11436408644008218,0.09346744691626824,0.04697851446439917,0.019727708739705665,1.1728772730782668,2.919375452579314,1.2235713096856122,1.989578597274785,7.106902174395749,2.434391290070294,19.84977282087214,16.9239981678494,3.407661400303369,1.25,17.75,8.389513061700317,0.12394740044583553,2.473934565411902,537.0,8.389513061700317,0.3666233911868074,3.4549232659637936,0.0
6855.0,3.0,13.907776690058814,27.921012377584702,6.178545847709321,5.548134237039909,1.818821803815446,0.6777112231563436,0.24812274583081606,0.498126940911734,0.11022881623279362,0.0989819100357212,0.03244882846459752,0.012090758524337638,0.49811147611446643,4.51902649350485,1.113625875587032,3.050400113466988,15.351153322155085,3.3970044973116846,20.52168565725259,41.19898183687539,3.372516156993545,1.5,13.5,13.26947162428412,0.4546518609455733,2.763094054093986,431.0,13.26947162428412,0.31952670429576585,3.7038793216194144,0.0
6885.0,3.0,20.07962069491611,23.50449256991551,5.678757181120167,5.117744637908843,2.8819352970459224,2.6921777259472894,0.3349130473768368,0.3920373473802569,0.09471742030085178,0.08536015089231634,0.048068524168929865,0.04490350988080835,0.8542886273806021,4.139020532106149,1.1096210504417814,1.7758013661781782,8.15580162163696,1.9704665773530834,7.45850487530681,8.730661554215176,3.612827993699594,1.5,28.25,14.356364041774691,0.3792387878978802,1.5250967493094194,594.0,14.356364041774691,0.47258196743130276,3.216086217693193,0.0
6915.0,3.0,15.023414756184462,16.389964242145666,5.794510932196595,3.2508232089062474,2.0610181243876844,1.4865904210151721,0.341392195052771,0.37244567631730724,0.13167451198706592,0.07387173216130107,0.04683459206493716,0.03378129241661744,0.9166227902719349,2.8285328017578992,1.7824749485432443,1.5772899666830043,7.952362983814024,2.8114798522875484,10.105954231101922,11.025205066134264,3.5731343965817306,1.5,22.0,11.222823617588677,0.10274077534677685,0.3925888283045653,527.0,11.222823617588677,0.42374520003384597,3.4175468149975163,0.0
6945.0,3.0,10.108679367998104,33.04839659646672,7.309251322606503,5.7519481908345345,2.7522313479492175,2.218390499178759,0.16520447025382826,0.5401044640650166,0.11945388202993673,0.0940031352465846,0.04497926042578339,0.03625478797885058,0.30587503204461836,4.521447565197335,1.2707435950355717,2.0899217629039497,12.00785559683834,2.655754694381816,4.556762829305583,14.897465801089297,3.6703905410312974,1.75,24.25,15.453366719288715,0.02770051279531954,1.2665707517326004,602.0,15.453366719288715,0.4401890981433461,3.2873401262237953,0.0
6975.0,3.0,12.142878254098857,16.280146453352742,6.079997023828077,3.966489887441732,2.5106498447687344,1.7938807411928765,0.283884281873398,0.38060808879012953,0.14214221313791153,0.09273123798918095,0.058695641453635206,0.041938536755744764,0.7458703328509407,2.67765697734416,1.532840671780008,1.5798658245985369,6.484435289383783,2.421682591960951,6.7690554754199015,9.075378356322283,3.786877076892295,2.25,27.25,10.450575356259794,0.8221858199166577,8.145873855899179,680.0,10.450575356259794,0.486644899124848,3.0105921905224915,0.0
7005.0,3.0,6.904975288221743,22.361181701036095,9.73596700854995,7.1775551841823555,2.8362663027697645,1.9950881875174529,0.13536238713732135,0.4383597055628493,0.19086002199247915,0.1407059349217441,0.05560103566988042,0.039110914715725725,0.3087929511288272,2.296760217158628,1.3564461377977404,2.5306351441400365,7.8840205090794235,3.432670267491806,3.4609875047517114,11.208116934289487,4.01258697383997,3.0,25.25,12.56163443944932,0.01201838892898548,1.8387278380135301,633.0,12.56163443944932,0.4894335807659782,2.8390662241521087,0.0
7035.0,2.0,17.358540079424998,23.550680824411856,4.508749365544945,3.141257222465252,2.4894947484429295,2.1667201984158666,0.3261936626650951,0.44255350975495134,0.08472633429174575,0.05902905394582387,0.04678143475571697,0.04071600458666711,0.7370716884480896,5.223328891124356,1.4353327493069654,1.261805121020557,9.460024303403644,1.8111102135016997,8.011435944204996,10.869276448589584,3.383422273766567,1.25,26.0,13.206273172430771,0.3636467718999941,3.0858132722064635,696.0,13.206273172430771,0.4487660333050368,3.3620326478121667,0.0
7065.0,3.0,36.341333676846205,48.141193062912635,8.500153937598748,9.490866818932957,2.9526136940647847,1.861060563225215,0.3387293759951741,0.44871320438779094,0.07922801801245327,0.08846222936718198,0.027520646408818447,0.017346525828581306,0.7548905908766855,5.66356720310714,0.895614078215971,3.214395041819946,16.30460265020565,2.8788574524318915,19.527217111040173,25.86761226990768,3.1560715372836547,1.0,13.25,26.41546391907609,0.44482612112752107,1.266657781569081,466.0,26.41546391907609,0.33714452962364544,4.03231401515141,0.0
7095.0,3.0,23.86960282869387,13.237657425097145,3.499053793443353,3.34098051449927,2.424004189111199,1.8048591386428139,0.49546505728931056,0.27477611343485087,0.07263040364218976,0.0693492520130646,0.05031543185057795,0.037463741770006234,1.8031591286883892,3.7832106066857274,1.0473134393191883,1.378289909468542,5.461070357887806,1.4435015455076372,13.225188778621469,7.334454606977207,3.345510377068584,1.0,24.5,11.558267410265902,0.1835071509013786,0.3311960738187696,662.0,11.558267410265902,0.45487963123273445,3.272767679311752,0.0
7125.0,3.0,43.3305314606637,45.402722092517884,7.873872019518686,7.703718486537513,2.288855738348725,1.4064019180198986,0.40118595868554185,0.42037182502956116,0.07290210362606714,0.07132669695664388,0.02119191140122406,0.013021504300961911,0.9543597710347171,5.766250960060263,1.0220871950573367,3.365750998251518,19.83642801502625,3.44009099710898,30.80949400196259,32.28289261238565,2.9851884270948488,1.0,12.0,25.345282134597063,0.271957538216407,2.004759974974162,479.0,25.345282134597063,0.30109306203644165,4.417910599898198,0.0
7155.0,3.0,30.586527211811607,19.76384975517992,5.316923479917874,4.08740660430945,2.513387456906793,2.0315714682090955,0.4756871866654621,0.30737095527765157,0.08268975272553902,0.06356808456538181,0.03908865495245086,0.03159536581351462,1.5475996625424866,3.7171589603379953,1.3008061087394718,1.626254079097365,7.863431362356203,2.1154412405040914,15.055599908217449,9.728355641669667,3.2669695023378256,1.25,22.5,16.15097764253442,-0.4301734800984734,6.017092592263655,674.0,16.15097764253442,0.41094790164199024,3.5866881744282164,0.0
7185.0,3.0,46.48997025196119,20.402460610980437,5.442988588409845,3.9006119587403365,2.4165906189556674,1.7096597023365079,0.57850485638719,0.25388105179961107,0.06773063769646784,0.04853784480359056,0.030071204635941953,0.02127440467719861,2.2786452643223245,3.748393052678827,1.3954191408540062,1.6140971201256178,8.442663167728888,2.2523420166783588,27.192528539864618,11.933638362010893,2.767999306573775,0.75,13.75,20.031133100323842,0.1242511665848591,0.25246919837338266,419.0,20.031133100323842,0.34535016495681137,4.172953957886068,0.0
7215.0,2.0,25.430215020932252,20.05151101057361,6.693811987767798,7.7559955361717945,2.4290095298643894,1.5372856264613528,0.39798245939846033,0.31380582744088986,0.10475805082457632,0.12138120641246442,0.03801396039325699,0.024058495530352123,1.2682443237018652,2.9955294601814297,0.8630500051815948,3.193069208042795,8.255015372816414,2.755778396582056,16.542283738003412,13.043451824515811,3.5035297896355337,1.5,16.0,15.405000099324564,0.008788457416781194,0.7651831681721695,528.0,15.405000099324564,0.39389793764671943,3.394008648249734,2.0
7245.0,3.0,58.658411800739096,70.20361570039535,8.292318826656409,5.684722589296142,1.9790363375210414,1.0281577534263657,0.4021934507674544,0.48135354483870424,0.056856573871896875,0.03897749912853771,0.013569331820397892,0.00704959957300878,0.835546876260466,8.466101842812998,1.4587024601911591,2.8724700407116472,35.47363651987596,4.190079115285187,57.051956861243355,68.28097678552892,2.8128396083578675,1.0,8.75,34.0026243135073,0.20198212025802115,2.0854439368240696,359.0,34.0026243135073,0.23815765163565655,5.244663360845376,0.0
7275.0,3.0,116.19463342717262,63.83738611590401,9.297824773007186,8.578630828935708,3.9266515076053916,1.5575111767035714,0.5712823957997647,0.31386281626118373,0.04571367416361063,0.042177686077970226,0.019305770108062306,0.0076576575894084994,1.8201659011543185,6.865840954601102,1.083835516215158,2.1847191715642684,16.257461603260158,2.367876231125113,74.60276058219692,40.986791662654625,2.4966538855126474,0.75,10.25,46.60972074852744,0.27144897423903724,1.3214045651990656,351.0,46.60972074852744,0.24288467654703244,4.86332940272266,0.0
7305.0,3.0,73.18063469315841,28.25335896509538,3.5704202930309767,5.221760759547426,1.910703971206643,0.6067691030803436,0.6490887613698213,0.2505982334272538,0.031668482998136856,0.04631534336639262,0.016947331479360145,0.0053818473590352455,2.5901569715412545,7.913174541230107,0.6837579233086221,2.7328988885580756,14.786884514493472,1.8686412686886968,120.60705515423665,46.563608491281286,2.334246958588764,0.75,9.75,28.220908822077543,0.07253053773983724,2.344163535783756,329.0,28.220908822077543,0.22715182551898536,4.985302558464404,0.0
7335.0,3.0,62.96093119142246,27.9612049969729,4.981167769834593,4.1581263029598565,1.3018816069591042,0.285196748661994,0.6193984746866203,0.2750773757279563,0.04900384508947723,0.04090690910808085,0.012807680355319994,0.0028057150325452728,2.2517245303989397,5.613383505318082,1.1979356582240135,3.1939358236674753,21.477532861176282,3.8261296133423692,220.76314496826683,98.04180839490367,2.517884278203404,0.75,9.0,24.855917043243434,-0.027721321798439336,2.9687625240824698,295.0,24.855917043243434,0.19298894915310374,5.058615984043287,0.0
7365.0,3.0,45.196188593160926,25.22327519590148,4.700752817286215,5.512322622028051,1.6247322978189167,0.5196273344886664,0.5460000219291535,0.304713942453352,0.05678822089237371,0.0665925239758672,0.019627846901505513,0.006277443847748068,1.791844565860569,5.36579483665055,0.8527717152142075,3.392757458621744,15.524573019327189,2.8932475973471474,86.97808137621924,48.54108611485587,2.830225340659003,1.0,11.75,20.81974828822709,0.08657330436649996,3.488393509272311,389.0,20.81974828822709,0.2527047633212682,4.3626631748948075,0.0
7395.0,3.0,32.603242212627,14.30060654022261,3.876140636912688,4.080882527033299,1.2443871998818752,0.31041263798110424,0.5779110874441509,0.2534864177885416,0.06870680639538095,0.07233597332280842,0.022057473768875558,0.005502241280242695,2.2798503070969396,3.689393105004564,0.949829016429827,3.2794314559750677,11.49208746315528,3.114899154354163,105.0319420438947,46.0696659408763,2.8848907970158253,0.75,11.75,14.579736553659545,0.40485381846398394,1.8083309262327374,341.0,14.579736553659545,0.24884088569749233,4.152095147064782,0.0
7425.0,3.0,30.281321995086227,21.079325930153946,7.338210288314244,5.925073894838359,1.6582226917429927,0.2993947583819019,0.4548004994757948,0.3165941025693251,0.11021387061388206,0.08898972664538074,0.02490513817623908,0.004496662519378099,1.4365412867223228,2.872543181739358,1.2385010581189697,3.5731472762883705,12.711999440030471,4.4253466825727505,101.14179068674879,70.40646281530734,3.170453538079485,1.0,12.25,17.743144823806418,0.03618255679594931,0.27190447832988296,311.0,17.743144823806418,0.25800773717446895,3.580055138926743,0.0
7455.0,2.0,30.107178881741376,25.09741867661469,6.246121537373356,5.593955722445799,1.505970237205979,0.2807586217122937,0.4374046913670712,0.36462163105598405,0.09074522970177362,0.08127040018954923,0.021879115589025142,0.0040789320965965966,1.1996125685098733,4.018080424155011,1.1165840144567245,3.714519439941119,16.665281992233336,4.147573028101143,107.23509998517544,89.39144420431735,3.006350601095466,1.0,12.0,16.373578962303096,0.048840677254314804,0.5000589654858847,316.0,16.373578962303096,0.2483927854912993,3.7366123458752543,2.0
7485.0,2.0,70.4446744981374,28.471062994657352,8.451714397878913,6.007147214434305,1.3634329043468874,0.28608310076434884,0.6124339616143571,0.2475225561820285,0.07347776063984714,0.052225111305382294,0.011853452669819794,0.0024871575885649392,2.4742551590402178,3.3686731063067787,1.4069431122696598,4.405898665670874,20.881895179291856,6.1988487811269115,246.23850302692273,99.5202544597606,2.699957535710772,0.75,9.0,28.763406395279397,-0.1696048146354897,0.4767198376048589,264.0,28.763406395279397,0.1971282475731029,4.578338441992001,0.0
7515.0,2.0,26.779464110582598,27.76584804027433,7.0299655689419005,5.670985159093614,1.396896104738208,0.2556051996435922,0.38867843898256066,0.4029948631069165,0.10203326071628557,0.08230895323475616,0.020274617713351036,0.0037098662461298904,0.9644749215526416,3.9496421095641985,1.2396374477448866,4.059704325505612,19.876816854242886,5.032561508757395,104.76885500547779,108.62786855716303,3.2208955309405414,1.5,11.5,19.895935051413076,0.2464574701187239,0.7842318870673339,293.0,19.895935051413076,0.2226890267094829,4.007910376179613,0.0
7545.0,2.0,119.16121887901473,43.9432397835989,7.493545469363982,4.386408295296324,0.8766016560829759,0.2343362774757763,0.6766857763980956,0.24954230587892226,0.04255390874324132,0.024909279468811874,0.004977994332540597,0.0013307351783883193,2.7117076361588284,5.864145345172929,1.7083556670337092,5.003878631026376,50.129085969267756,8.548404416657672,508.5052135834243,187.52213800694673,2.3550390468277804,0.75,5.25,39.66526079912624,0.04537625413088713,0.6649044191270508,213.0,39.66526079912624,0.14854444347633133,6.177488010986515,0.0
7575.0,2.0,16.87897771676661,38.61906412893547,8.316886829227801,5.765887947698617,1.2642331363947146,0.2093912312195595,0.2375499332840356,0.5435137282163499,0.11704950054240638,0.08114746759446595,0.017792457709551467,0.002946912653190998,0.43706335452278006,4.643451921547523,1.4424294929982366,4.5607790060664355,30.547422792613162,6.5786021495115055,80.6097638874237,184.43496361123894,3.29397904914579,2.0,11.25,17.28585380594809,0.3745108987840416,1.3379126312089236,309.0,17.28585380594809,0.24232504956033055,3.4196458525810836,0.0
7605.0,2.0,39.0977970600252,39.418633447126595,7.38920176770742,6.006261242087431,1.208626371718882,0.2475674178689196,0.4187490414327991,0.42218529461476767,0.07914054984813082,0.064328845276314,0.012944748110249607,0.002651520717738783,0.9918607937631595,5.334626754795354,1.2302498126132677,4.9694937841282645,32.61440786519066,6.113718796808385,157.92787831609434,159.22383393793498,2.8377446853236745,1.0,9.25,22.842497739543603,0.4042692162475362,1.9595735447448357,301.0,22.842497739543603,0.2088007741232909,4.266389700926338,2.0
7635.0,3.0,42.24582850234094,38.25470417600821,6.745124655244312,4.278016356061565,1.0925589389332444,0.21030213649154228,0.4551050904706753,0.41210957915019736,0.07266375581415911,0.04608613654369549,0.011769899002459061,0.0022655390188135653,1.104330288579917,5.671459925606884,1.5766944522148463,3.915593203463226,35.01385857485918,6.173694081174939,200.88159439099078,181.90354504247438,2.9179829501780667,1.25,8.75,22.867147120958116,0.07886284291252064,-0.05908259181884956,226.0,22.867147120958116,0.19374990862097113,4.657728407865896,0.0
7665.0,0.0,9.170392953311477,43.453070011379396,7.936580067113651,4.4889000671008,0.918415022248963,0.19358938168740844,0.13860734012186868,0.6567782302318604,0.11995868207257408,0.06784818290137087,0.013881527652086844,0.00292603702023907,0.21104131309683874,5.4750370617296324,1.7680456121320527,4.887659672225165,47.31310894745891,8.641605237265,47.37033027659549,224.45998644232301,3.1998068804156925,1.75,10.0,16.21661342962983,0.30782345213867385,1.9511914928747949,314.0,16.21661342962983,0.22992791061364096,3.7696617338867195,0.0
7695.0,0.0,7.878087980188381,14.42802340470734,9.248292358758572,8.352944385071877,2.510179958177748,0.31544134858509065,0.1843562028162209,0.3376321279635931,0.216420540882844,0.19546838180018677,0.05874106085623636,0.007381685680918816,0.5460268367435172,1.5600743191133342,1.1071895049578104,3.327627709529993,5.747804398297605,3.6843144764425135,24.974810731148573,45.739163444647296,3.887947946238048,3.25,15.75,10.970668194237621,0.06279742470614533,4.131044051659066,552.0,10.970668194237621,0.3596008282926577,2.40629591340887,0.0
7725.0,0.0,3.6132628192449254,7.024607266622326,5.422296845874577,4.789386640387868,1.954351568578092,0.3165483876199911,0.15627992828159112,0.3038265342855665,0.2345238098046407,0.20714933790203502,0.08452911904100713,0.013691270685159695,0.5143722178408516,1.2955040024850866,1.1321484885008652,2.4506269583969336,3.5943416625769715,2.774473606886491,11.414567122803057,22.191259027469997,4.132812416359841,4.25,18.5,6.05350383737044,-0.26631792486684747,1.529852421773648,508.0,6.05350383737044,0.41626522008508626,2.3495880332227195,0.0
7755.0,0.0,0.915643034158623,5.559488304013629,5.344663710908862,4.871108987994121,1.9932958233362903,0.3197438223665308,0.04818173792992274,0.2925439265036238,0.2812397152993227,0.25632095470838856,0.1048885355907824,0.016825129967959877,0.1646991564819215,1.04019422074438,1.0972170247005755,2.4437461468196426,2.789093439442167,2.681319876391989,2.8636770121007356,17.387320452752668,4.281742674488034,5.25,20.5,4.555313237712573,-0.05808165653421369,0.1600158577882489,586.0,4.555313237712573,0.48247401465789574,2.035765585509871,0.0
7785.0,0.0,1.6551513804150921,5.44867853799391,3.3135822861926907,4.482061930799628,1.902599631982048,0.3239178925737121,0.09664557902857464,0.3181525862081125,0.19348265209893223,0.26171108919078273,0.11109427528395842,0.018913818189639588,0.3037711564085238,1.6443468328924502,0.7392986391706543,2.3557567526147527,2.8638072067907037,1.7416077614640237,5.109786825151872,16.821171850122074,4.317080898936861,5.25,21.25,4.39383853799544,-0.1209814036371377,0.7902751201762905,585.0,4.39383853799544,0.4755771949195177,2.1249366120636966,0.0
